url,title,published_date,is_adverse,is_adverse_reason,risk_category,risk_explanation,risk_snippet,priority_level,confidence_score,has_fraud,has_litigation,has_insolvency,has_regulatory_action,author,keywords,source_query,is_subsidiary_parent_company,is_subsidiary_parent_company_reason,content_length,event_timeline
https://www.livemint.com/market/stock-market-news/adani-power-adani-ports-to-adani-green-adani-shares-rise-up-to-2-do-you-own-any-11747202928910.html,"Adani Power, Adani Ports to Adani Green: Adani shares rise up to 2.3%. Do you own any?",2025-05-14,Positive,"The article highlights a rise in Adani Enterprises' share price, strong quarterly profit growth, and positive market sentiment, with no mention of adverse events.",Other,,,,0.0,False,False,False,False,A Ksheerasagar,"stock rally, quarterly results, Adani Enterprises, share price, market sentiment, Adani Group",Adani Enterprises Limited adverse news,False,"The article discusses Adani Enterprises directly, focusing on its share price movement and financial results, with no negative or parent company-specific impact.",40772,
https://www.goodreturns.in/personal-finance/investment/adani-stock-to-watch-rs-1-30-dividend-13th-june-record-date-why-investors-are-on-edge-1427169.html,"Adani Stock To Watch: Rs. 1.30 Dividend, 13th June Record Date; Why Investors Are On Edge?",2025-05-06,Negative,"The article highlights a year-on-year revenue decline, modest dividend payout, and weakening technical indicators, leading to negative investor sentiment and a cautious outlook for Adani Enterprises.",Financial,"Despite a significant increase in profit and EPS, Adani Enterprises reported a year-on-year decline in revenue for Q4, which has raised concerns among investors and analysts. The modest dividend payout and weakening technical indicators have contributed to negative market sentiment and cautious outlook.","""Despite the company reporting improved profit and EPS figures, concerns have emerged due to a year-on-year decline in revenue. This mixed fundamental picture, coupled with a modest ₹1.30 dividend payout, may have disappointed investors expecting stronger shareholder returns. The divergence between earnings and revenue performance appears to be weighing on market confidence,"" the analyst added.",Medium,0.85,False,False,False,False,GoodReturns.in,"Q4 results, dividend, share price, revenue decline, investor sentiment, technical analysis",Adani Enterprises Limited adverse news,False,"The article is focused solely on Adani Enterprises Limited, discussing its financial performance, dividend, and share price outlook, with no direct impact or connection to the parent company.",4570,"Q4 FY25 results (March 2025), dividend record date June 13, 2025"
https://www.indiatoday.in/business/market/story/sensex-ends-156-points-lower-nifty-below-24400-adani-enterprises-falls-4-2720369-2025-05-06,"Sensex ends 156 points lower, Nifty below 24,400; Adani Enterprises falls 4%",2025-05-06,Negative,"The article reports a 4% fall in Adani Enterprises' share price, identifying it as a top loser in a negative market session, which is adverse for the company's financial perception.",Financial,"Adani Enterprises experienced a significant stock price decline (4%) as part of a broader market sell-off, indicating negative investor sentiment and potential short-term financial impact.","the top losers were Adani Enterprises, Jio Financials, Eternal, Trent and SBI Life.",Low,0.7,False,False,False,False,Koustav Das,"stock decline, market volatility, Adani Enterprises, Nifty, Sensex, financial performance",Adani Enterprises Limited adverse news,False,The article is focused on Adani Enterprises' stock performance and does not discuss parent company issues or impacts.,18209,2025-05-06
https://www.financialexpress.com/business/industry-q4-results-live-updates-adani-enterprises-adani-ports-railtel-corporation-zomato-3828658/,"Q4 Results Highlights: Zomato profit jumps by 77.71%; Adani Enterprises profit rises 10X to Rs 4,014.90 crore",2025-05-05,Positive,"The article reports strong financial performance for Adani Enterprises Limited in Q4 FY25, including a significant increase in profit, higher EBITDA, and a dividend announcement, with no negative events or tone.",Other,,,,0.0,False,False,False,False,Financial Express,"Q4 results, earnings, profit growth, dividend announcement, Adani Enterprises, financial performance",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Limited's Q4 results and performance, with no indication of parent company (Adani Group) issues impacting the subsidiary.",21101,
https://m.economictimes.com/markets/stocks/news/adani-group-stocks-rally-up-to-7-after-gautam-adanis-team-meets-trump-officials-over-us-bribery-case/articleshow/120889604.cms,Adani Group stocks rally up to 14% after Gautam Adani's team meets Trump officials over US bribery case,2025-05-05,Negative,"Despite a short-term stock rally, the article centers on serious US legal and regulatory actions against Adani Enterprises and its leadership, including allegations of bribery and securities fraud, which pose significant legal and reputational risks.",Legal,"The article reports that Adani Enterprises and its leadership are facing US criminal charges, including bribery and securities fraud, with allegations of paying bribes to secure contracts and misleading US investors. The SEC and DOJ are involved, and the case could have significant legal, financial, and reputational consequences for Adani Enterprises.","US authorities indicted Adani and his nephew, Sagar Adani, alleging that they paid bribes to secure Indian power supply contracts, and misled U.S. investors during fund raises.",High,0.95,True,True,False,True,"Navdeep Singh, ETMarkets.com","bribery case, US SEC, litigation, regulatory action, Adani Enterprises, fraud allegations, stock rally",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with the legal and regulatory actions against the parent and its leadership directly impacting Adani Enterprises, including its share price and reputation.",82165,Indictment in November 2024; meetings with US officials reported in May 2025; alleged bribes paid between 2020 and 2024.
https://www.business-standard.com/markets/news/adani-group-shares-total-gas-enterprises-rally-up-to-10-here-s-why-125050500303_1.html,"Adani group shares: Total Gas, Enterprises rally up to 10%; here's why",2025-05-05,Negative,"Despite positive share price movement, the article highlights ongoing and potentially serious regulatory investigations in the US and India that could negatively impact Adani Enterprises' compliance standing and reputation.",Compliance,"The article notes ongoing regulatory investigations by the US DOJ, SEC, and SEBI into Adani Group and its promoter, which could have legal and reputational consequences for Adani Enterprises.","ICRA has made a note of the pending investigations related to indictment and civil complaint filed by United States Department of Justice (DOJ) and Securities and Exchange Commission (SEC) on the promoter and the matter which is currently sub-judice. Further, the Securities and Exchange Board of India (SEBI) is conducting regulatory investigations on the Adani Group based on the Hindenburg report, which is close to completion.",Medium,0.8,False,False,False,True,Deepak Korgaonkar,"regulatory investigation, SEBI, DOJ, SEC, Adani Enterprises, share rally, compliance risk",Adani Enterprises Limited adverse news,True,"The article discusses regulatory investigations into the Adani Group and its promoter, which have a direct impact on Adani Enterprises as the flagship company and are explicitly mentioned as affecting its outlook.",24108,
https://www.indiatoday.in/business/story/adanis-nephew-accused-of-insider-trading-by-sebi-seeks-settlement-report-2718575-2025-05-02,"Adani's nephew accused of insider trading by Sebi, seeks settlement ...",2025-05-02,Negative,"The article details a regulatory investigation and settlement process involving a senior Adani Group executive for alleged insider trading, which poses compliance and reputational risks for Adani Enterprises Limited due to group association and leadership overlap.",Compliance,"The article reports that Pranav Adani, a director of several Adani Group companies and nephew of the founder, has been accused by SEBI of sharing unpublished price-sensitive information related to a major acquisition, constituting alleged insider trading. This regulatory scrutiny and settlement process could have reputational and compliance risks for Adani Enterprises Limited, given the close association and leadership overlap within the Adani Group.","India's markets regulator has alleged Pranav Adani, director of several Adani Group companies and the nephew of the billionaire founder, shared price-sensitive information and breached regulations aimed at preventing insider trading, according to a document reviewed by Reuters.",Medium,0.8,False,False,False,True,Reuters / Koustav Das,"insider trading, SEBI, regulatory action, Adani Group, Pranav Adani, compliance, reputational risk",Adani Enterprises Limited adverse news,True,"The article discusses regulatory action against a key Adani Group executive (Pranav Adani) who is a director in several group companies. While the specific insider trading allegation relates to Adani Green, the reputational and compliance scrutiny impacts the broader Adani Group, including Adani Enterprises Limited, due to leadership overlap and group-level governance concerns.",19467,SEBI notice sent in 2024; settlement discussions ongoing as of May 2025
https://www.moneycontrol.com/news/business/earnings/q4-results-2025-live-zomato-adani-enterprises-adani-ports-among-15-companies-announcing-march-quarter-results-today-liveblog-13009827.html,"Q4 Results 2025 Live: Eternal's net profit tumbles 78% to Rs 39 crore, Blinkit sees record store addition",2025-05-01,Neutral,"The article reports Adani Enterprises' Q4 FY25 results, highlighting a significant increase in net profit due to a one-time exceptional gain from a stake sale, despite a year-on-year revenue decline. There is no negative event or critical tone; the coverage is factual and informational.",Other,,,,0.0,False,False,False,False,Moneycontrol News,"quarterly earnings, Q4 results, net profit, dividend, stake sale, Adani Enterprises",Adani Enterprises Limited adverse news,False,"The article is directly about Adani Enterprises' quarterly financial results, with no parent company (Adani Group) event impacting the subsidiary.",70895,"Q4 FY25 (January-March 2025), results announced May 1, 2025"
https://www.livemint.com/market/stock-market-news/adani-group-faces-delay-in-settlement-pleas-as-sebis-new-chief-reviewing-processes-report-11745995979388.html,Adani group faces delay in settlement pleas as SEBI's new chief ...,2025-04-30,Negative,"The article details ongoing regulatory investigations and settlement delays involving Adani Enterprises, highlighting compliance violations and unresolved regulatory charges, which pose significant legal and reputational risks.",Compliance,"Adani Enterprises, along with other Adani group companies, is facing regulatory charges from SEBI for misclassification of public shareholders and violations related to offshore fund investments. The settlement of these charges is delayed due to a review of SEBI's internal processes, prolonging regulatory uncertainty and potential penalties.","SEBI has charged Adani Enterprises, Adani Ports, Adani Energy and Adani Power of wrongfully categorising certain shareholders as public, according to financial statements filed by these four companies.",High,0.95,False,True,False,True,Reuters,"SEBI investigation, regulatory action, settlement delay, shareholding violation, Adani Enterprises, compliance risk",Adani Enterprises Limited adverse news,True,"The article discusses regulatory actions and settlement delays that affect both Adani Group (parent) and Adani Enterprises (subsidiary), with explicit mention of Adani Enterprises being charged and impacted by the group-wide regulatory scrutiny.",50656,SEBI's review could take three months from April 2025; charges and investigations ongoing since 2023.
https://timesofindia.indiatimes.com/india/adani-drops-telecom-plans-will-sell-spectrum-to-airtel/articleshow/120530466.cms,"Adani drops telecom plans, will sell spectrum to Airtel",2025-04-23,Negative,"The article reports Adani Enterprises' withdrawal from the telecom sector, a failed expansion, and the risk of regulatory penalties for non-compliance, all of which are negative operational and reputational developments.",Operational,"Adani Enterprises, through its subsidiary Adani Data Networks, is exiting the telecom sector by selling its acquired spectrum to Bharti Airtel. The move comes after the company failed to comply with minimum rollout obligations, risking penalties from the Department of Telecommunications (DoT). This represents a strategic retreat from a previously announced business expansion, potentially signaling operational and reputational risk.","Adani Group, which initially said that airwaves will be used for captive use, was running the risk of penalties by DoT for its non-compliance with minimum rollout obligations mandated for companies buying spectrum.",Medium,0.85,False,False,False,False,Pankaj Doval / TNN,"telecom exit, spectrum sale, Adani Data Networks, Airtel, rollout obligations, operational risk",Adani Enterprises Limited adverse news,False,"The article specifically discusses Adani Data Networks, a subsidiary of Adani Enterprises, and its direct actions and consequences. The parent company (Adani Group) is mentioned for context, but the operational decision and impact are at the Adani Enterprises/subsidiary level.",93312,2022 (spectrum acquisition) to April 2025 (exit and sale to Airtel)
https://economictimes.indiatimes.com/news/company/corporate-trends/operation-zeppelin-inside-adanis-counter-to-hindenburg/articleshow/120518922.cms,Operation Zeppelin: Inside Adani's counter to Hindenburg,2025-04-22,Negative,"The article details serious allegations of fraud, regulatory and legal action, and significant financial and reputational damage to the Adani Group and its flagship companies, including Adani Enterprises.",Legal,"The article discusses the fallout from the Hindenburg Research report, which accused the Adani Group of stock manipulation and accounting fraud, leading to a massive loss in market value and regulatory/legal scrutiny. It also mentions that the US Department of Justice and the Securities and Exchange Commission charged Gautam Adani and key executives with alleged bribery to secure contracts, and that the Adani Group prepared legal action against Hindenburg.","In late November that year, the US Department of Justice and the Securities and Exchange Commission charged Gautam Adani and key executives with being part of an alleged bribery scheme to secure renewable power supply contracts in India. The Adani group denied all allegations.",High,0.95,True,True,False,True,PTI,"Hindenburg Research, stock manipulation, accounting fraud, regulatory action, legal proceedings, Adani Group, Adani Enterprises",Adani Enterprises Limited adverse news,True,"The article discusses legal and reputational risks at the Adani Group level, including charges against key executives and the parent company, which have direct and material impact on Adani Enterprises Limited as a flagship entity within the group.",74456,January 2023 (Hindenburg report) to November 2024 (US DOJ/SEC charges); January 2025 (Hindenburg shuts down)
https://www.livemint.com/market/stock-market-news/bharti-airtel-to-acquire-400-mhz-spectrum-in-26-ghz-band-from-this-adani-group-company-11745318562963.html,Bharti Airtel to acquire 400 MHz spectrum in 26 GHz band from THIS Adani group company,2025-04-22,Negative,"The article highlights regulatory non-compliance by Adani Data Networks (a subsidiary of Adani Enterprises), resulting in government notices and penalties, which is adverse for Adani Enterprises.",Compliance,"Adani Data Networks Limited (a subsidiary of Adani Enterprises) failed to meet minimum rollout obligations for 5G services after acquiring spectrum, resulting in government notices and penalties for non-compliance.",the government has issued multiple notices to Adani Data Networks regarding its non-compliance with minimum rollout obligations (MRO) for 5G services. Adani has also reportedly paid the required spectrum dues and penalties for failing to meet rollout requirements.,Medium,0.9,False,False,False,True,A Ksheerasagar,"spectrum sale, 5G rollout, regulatory compliance, Adani Data Networks, penalties, telecom, Adani Enterprises",Adani Enterprises Limited adverse news,False,"The article discusses Adani Data Networks Limited, a direct subsidiary of Adani Enterprises Limited, and the compliance issue is directly tied to Adani Enterprises' operations, not the parent Adani Group.",39732,2022 (spectrum auction) to April 2025 (regulatory notices and penalties)
https://www.timesnownews.com/business-economy/markets/rajiv-jain-led-gqg-partners-ramps-up-stake-in-adani-group-as-us-bribery-scandal-fades-article-151435347,Rajiv Jain-Led GQG Partners Ramps Up Stake in Adani Group as US Bribery ...,2025-04-16,Negative,"The article details past and ongoing regulatory scrutiny and bribery allegations involving Adani Enterprises, which, despite recent de-escalation, still pose compliance and reputational risks.",Compliance,"The article references a US Department of Justice and SEC investigation into alleged bribery by Adani executives to secure solar contracts, which included Adani Enterprises. Although the scandal is described as 'fading' due to a change in US policy, the existence of such allegations and regulatory scrutiny presents a compliance and reputational risk.","In November, the US Department of Justice and Securities Exchange Commission alleged that Adani executives paid millions of dollars in bribes to Indian officials to secure solar contracts. The Adani Group has categorically denied the allegations as 'baseless.'",Medium,0.8,False,False,False,True,Amarmani Pal,"US bribery scandal, regulatory action, Adani Enterprises, GQG Partners, stake increase, compliance, investigation",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with the regulatory action and reputational impact affecting both the parent and the subsidiary.",19808,Allegations surfaced in November (previous year); de-escalation reported as of April 2025.
https://economictimes.indiatimes.com/markets/stocks/news/gqg-doubles-down-on-adani-raises-stakes-in-5-stocks-as-us-bribery-shadow-fades/articleshow/120329996.cms,"GQG doubles down on Adani, raises stakes in 5 stocks as US bribery ...",2025-04-16,Neutral,"While the article references a past US bribery scandal involving Adani Group (including Adani Enterprises), the main focus is on the fading of this regulatory risk and renewed investor confidence, with no new adverse developments or negative tone for Adani Enterprises.",Other,,,,0.0,False,False,False,False,"Nikhil Agarwal, ETMarkets.com","Adani Enterprises, US bribery scandal, GQG Partners, institutional investment, regulatory reprieve, Adani Group, stock market",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with clear correlation: the US bribery scandal and its regulatory easing affected the entire group, including Adani Enterprises, and investor actions (GQG, LIC) specifically mention Adani Enterprises.",84322,
https://economictimes.indiatimes.com/markets/stocks/news/adani-stocks-rally-up-to-6-as-trump-sarkar-retreating-from-foreign-bribery-cases/articleshow/120303253.cms,Adani stocks rally up to 6% as Trump sarkar retreating from foreign ...,2025-04-15,Negative,"Despite a temporary positive market reaction, the article centers on serious ongoing legal and regulatory risks for Adani Enterprises due to US investigations and allegations of large-scale bribery and fraud.",Legal,"The article discusses ongoing US legal scrutiny and an indictment alleging that Adani Group executives, including those from Adani Enterprises, were involved in a $265 million foreign bribery scheme. While the Trump administration's retreat from FCPA prosecutions has led to a positive stock rally, the underlying risk of serious legal and compliance issues remains for Adani Enterprises.","the US administration's executive order pausing prosecutions under the Foreign Corrupt Practices Act, affecting ongoing legal scrutiny of Adani's alleged $265 million bribery scheme.",High,0.95,True,True,False,True,ETMarkets.com,"foreign bribery, FCPA, legal scrutiny, Adani Enterprises, stock rally, Trump administration, regulatory action",Adani Enterprises Limited adverse news,True,"The article discusses legal action and allegations against the Adani Group and its executives, including those from Adani Enterprises, with direct mention of Adani Enterprises' stock movement and exposure to the legal risk.",92277,"Indictment and civil complaint issued in November last year; Trump administration executive order in February; article published April 15, 2025."
https://themachinemaker.com/news/adani-enterprises-to-start-copper-smelter-in-four-weeks/,Adani Enterprises to start copper smelter in four weeks,2025-04-15,Positive,"The article announces the imminent commissioning of a large-scale copper smelter by Adani Enterprises, highlighting expansion, strategic growth, and positive market developments.",Other,,,,0.0,False,False,False,False,MM Desk,"copper smelter, Adani Enterprises, Kutch Copper, manufacturing expansion, India, metals industry",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Limited and its subsidiary Kutch Copper, with no indication of parent company (Adani Group) issues impacting the subsidiary.",13854,
https://www.moneycontrol.com/news/business/adani-successfully-raises-financing-for-itd-cementation-acquisition-from-blackrock-others-12989622.html,"Adani successfully raises financing for ITD Cementation acquisition from BlackRock, others",2025-04-09,Positive,"The article highlights a successful financing and acquisition by an Adani Group company, with strong participation from global investors like BlackRock, which is framed as a positive endorsement for the group despite ongoing scrutiny. There is no negative event or tone directly affecting Adani Enterprises Limited.",Other,,,,0.0,False,False,False,False,Team Moneycontrol,"acquisition, infrastructure, financing, BlackRock, Adani Group, ITD Cementation, expansion",Adani Enterprises Limited adverse news,True,"The article discusses a major acquisition and financing event by a Dubai-based Adani Group company (Renew Exim DMCC), which is part of the Adani Group, and references the impact on the broader Adani Group. The event is relevant to Adani Enterprises Limited as a flagship entity and due to the reputational and operational implications for the group, but the article does not specify Adani Enterprises Limited as the direct actor.",55521,
https://www.dsij.in/dsijarticledetail/tata-vs-adani-who-has-more-debt-on-the-books-trustworthy-tata-or-aggressive-adani-id013-47938-1,Tata Vs Adani: Who Has More Debt on the Books – Trustworthy Tata or Aggressive Adani?,2025-04-03,Neutral,"The article is a comparative financial analysis of debt and growth metrics between Tata Group and Adani Group, including Adani Enterprises Ltd. It does not report any specific adverse event, regulatory action, or negative development for Adani Enterprises Ltd.; it is informational in tone.",Other,,,,0.0,False,False,False,False,DSIJ Intelligence-4,"debt, Adani Enterprises, Tata Group, financial comparison, group analysis",Adani Enterprises Limited adverse news,True,"The article discusses the debt levels and financial metrics of both Tata Group and Adani Group, explicitly including Adani Enterprises Ltd. as one of the analyzed companies. The analysis is at the group level, and any implications for Adani Enterprises Ltd. are due to its inclusion in the group-wide comparison.",46334,
https://www.business-standard.com/markets/capital-market-news/adani-enterprise-receives-ratings-action-from-icra-125032801390_1.html,Adani Enterprise receives ratings action from ICRA,2025-03-28,Neutral,"The article reports on ICRA assigning ratings to various Adani Enterprises debt instruments, with all ratings in the investment grade and no indication of downgrade, negative outlook, or adverse event. The tone is informational and does not reflect either positive or negative sentiment.",Other,,,,0.0,False,False,False,False,Business Standard / Capital Market - Live News,"credit rating, ICRA, Adani Enterprises, debt instruments, financial rating, capital markets",Adani Enterprises Limited adverse news,False,"The article is focused solely on Adani Enterprises Limited and discusses a ratings action specific to the company, with no mention or impact from the parent company.",16423,
https://m.economictimes.com/markets/stocks/news/fortunes-turning-adani-stocks-surge-by-rs-40000-cr-in-15-days-making-gautam-adani-indias-top-wealth-gainer/articleshow/119585934.cms,"Fortunes turning? Adani stocks add Rs 40,000 cr value in 15 days as Gautam Adani tops India’s wealth gaine",2025-03-27,Negative,"Despite reporting a recent surge in Adani Group stocks, the article highlights serious ongoing allegations of financial misconduct, stock manipulation, and regulatory investigations involving the group, which pose significant reputational and compliance risks to Adani Enterprises.",Reputational,"The article references ongoing allegations and investigations into financial misconduct and stock manipulation involving Adani Group, which includes Adani Enterprises. It also mentions US Department of Justice and SEC investigations, raising compliance and reputational risks for the company.","Over the last few years, the Adani Group has faced multiple controversies ranging from financial misconduct to stock manipulation. Reports alleged that Adani used a web of companies in tax havens to inflate revenue and manipulate stock prices. The group has denied all these allegations. Additionally, the US Department of Justice and Securities and Exchange Commission have been investigating Adani's communications with US-based investors, further complicating the group's international operations.",High,0.9,True,False,False,True,"Akash Podishetti, ETMarkets.com","stock surge, market capitalization, financial misconduct, regulatory investigation, reputational risk, Adani Enterprises, Adani Group",Adani Enterprises Limited adverse news,True,"The article discusses group-wide controversies and regulatory investigations that, while centered on the parent Adani Group, have direct reputational and compliance implications for Adani Enterprises as a flagship entity.",83035,
https://www.distilnfo.com/ehs/2025/03/26/adani-battles-multiple-environmental-legal-challenges/,Adani Battles Multiple Environmental Legal Challenges,2025-03-26,Negative,"The article details multiple ongoing legal and regulatory challenges against Adani Enterprises and its subsidiaries, including lawsuits, regulatory warnings, and public controversies, all of which pose significant risks to the company's projects and reputation.",Legal,"Adani Enterprises and its subsidiaries are facing multiple ongoing environmental legal challenges and regulatory scrutiny over major projects, including allegations of unauthorized construction, violation of environmental laws, and improper land allocation. These legal battles threaten project timelines, financial investments, and the company's reputation.",India’s National Green Tribunal is set to hear a case Friday regarding serious allegations that Adani Group began construction on a $2 billion power plant in Uttar Pradesh without required environmental clearances.,High,0.95,False,True,False,True,DistilNFO EHS,"environmental litigation, regulatory scrutiny, project delays, Dharavi redevelopment, power plant controversy, coastal protection, Adani Enterprises",Adani Enterprises Limited adverse news,True,"The article discusses legal and regulatory actions against Adani Group projects, several of which are led by Adani Enterprises or its subsidiaries (e.g., Navbharat Mega Developers for Dharavi). The legal and reputational risks to the parent company directly impact Adani Enterprises' operations and expansion plans.",4253,"Hearings scheduled for March 27, 2025; ongoing legal proceedings since November 2024 and earlier."
https://www.dnaindia.com/business/report-bad-news-for-gautam-adani-as-adani-group-loses-rs-340000-crore-in-3140677,Bad news for Gautam Adani as Adani Group loses Rs 340000 croreÂ in...,2025-03-24,Negative,"The article reports significant financial losses, fraud allegations, regulatory investigations, and reputational damage for Adani Enterprises, making the overall tone and impact negative.",Reputational,"Adani Enterprises, as the group's main company, suffered a 27% market value loss amid allegations of fraud, regulatory investigations, and global pressures. The article details accusations of bribery, fraud charges by the US SEC, and regulatory scrutiny, all of which have led to significant financial and reputational risk for Adani Enterprises.","Adani Enterprises, the group's main company, lost 27% of its value this year, resulting in a market cap reduction of around Rs 94,096 crore... U.S.-based short-seller Hindenburg Research once again accused the Adani Group of fraud this year... the U.S. SEC has charged Gautam Adani and his team with fraud affecting American investors.",High,0.95,True,False,False,True,Pravrajya Suruchi,"Adani Enterprises, market crash, fraud allegations, regulatory scrutiny, bribery case, SEC charges, valuation fall",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with clear correlation and impact: group-level fraud allegations, regulatory actions, and market losses directly affect Adani Enterprises, which is specifically named as the main company suffering significant losses.",69683,FY25 (March 2024 to March 2025)
https://m.economictimes.com/markets/stocks/news/polycab-havells-shares-in-focus-on-adani-groups-foray-into-cables-wires/articleshow/119237145.cms,"Polycab, Havells shares slide up to 13%% on Adani Group’s foray into cables & wires biz",2025-03-20,Positive,"The article reports Adani Enterprises' strategic expansion into the cables and wires industry through a new joint venture, which is generally positive for the company as it signals growth and diversification.",Other,,,,0.0,False,False,False,False,"Nishtha Awasthi, ETMarkets.com","Adani Enterprises, joint venture, cables and wires, market entry, Praneetha Ecocables, Kutch Copper Limited, competition",Adani Enterprises Limited adverse news,False,"The article is directly about Adani Enterprises' entry into the cables and wires business through a joint venture, not about a parent company issue.",94184,
https://www.cnbctv18.com/market/adani-enterprises-share-price-cables-wire-foray-polycab-havells-rr-kabel-finolex-reaction-19576277.htm,"KEI Industries, Polycab shares fall up to 13% after Adani Group forays into wires and cables",2025-03-20,Positive,"The article reports Adani Enterprises' foray into the wires and cables sector through a new joint venture, which is viewed as a strategic expansion and market entry. There is no indication of negative events for Adani Enterprises; rather, the news is positive for the company and adverse for its competitors.",Other,,,,0.0,False,False,False,False,Hormaz Fatakia,"Adani Enterprises, wires and cables, market entry, Kutch Copper, Praneetha Ecocables, competition, expansion",Adani Enterprises Limited adverse news,False,"The article is explicitly about Adani Enterprises and its direct business expansion, not about a parent company issue.",44602,
https://timesofindia.indiatimes.com/india/bombay-hc-clears-adanis-in-rs-388-cror-share-price-rigging-case/articleshow/119130808.cms,Bombay HC clears Adanis in Rs 388 cror share price rigging case,2025-03-18,Positive,"The article reports that Adani Enterprises Ltd, its chairman, and MD were exonerated by the Bombay High Court in a major share price rigging case, representing a favorable legal outcome and reputational boost for the company.",Other,,,,0.0,False,True,False,False,Swati Deshpande,"litigation, legal victory, share price rigging, Bombay High Court, Adani Enterprises, SFIO",Adani Enterprises Limited adverse news,False,"The article is explicitly about Adani Enterprises Ltd and its leadership, with no indication that the parent company (Adani Group) is the sole focus or that the issue is only at the parent level.",96448,
https://www.livemint.com/market/stock-market-news/all-adani-group-stocks-trade-positive-after-bombay-hc-clears-gautam-adani-in-stock-market-violation-case-11742271528427.html,All Adani Group stocks trade in the green after Bombay HC clears Gautam Adani in stock market violation case,2025-03-18,Positive,"The article reports that the Bombay High Court dismissed charges against Adani Enterprises' Chairman and MD in a stock market violation case, resulting in a rally in Adani Enterprises' stock and other group companies, indicating a positive outcome and improved investor sentiment.",Other,,,,0.0,False,True,False,False,Pranati Deva,"legal victory, stock market violation, Bombay High Court, Adani Enterprises, investor sentiment, regulatory scrutiny",Adani Enterprises Limited adverse news,True,"The article discusses a legal case involving Adani Enterprises' Chairman and MD, with direct mention of Adani Enterprises and a clear impact on both the parent (Adani Group) and the subsidiary (Adani Enterprises), as the legal relief led to a positive stock movement for all group companies.",38906,
https://www.cnbctv18.com/business/companies/sfio-case-bombay-high-court-discharges-gautam-adani-and-rajesh-adani-enterprises-19574263.htm,Adani Enterprises SFIO case: Bombay High Court discharges ... - CNBCTV18,2025-03-17,Positive,"The article reports that Adani Enterprises and its promoters were discharged by the Bombay High Court in a regulatory fraud case, which is a favorable legal outcome for the company.",Other,,,,0.0,False,True,False,True,CNBCTV18.com,"SFIO case, Bombay High Court, discharge, Adani Enterprises, Gautam Adani, Rajesh Adani, regulatory investigation",Adani Enterprises Limited adverse news,False,"The article is about Adani Enterprises Limited and its promoters being discharged from a case, with no parent company impact discussed.",40737,
https://www.livemint.com/market/stock-market-news/hc-discharges-gautam-adani-rajesh-adani-in-rs-388-crore-market-regulations-violation-case-11742210433013.html,"Bombay High Court discharges Gautam Adani, Rajesh Adani in ... - Mint",2025-03-17,Positive,"The article reports that Adani Enterprises Ltd and its leaders were discharged by the Bombay High Court from a major market regulation violation case, with the court finding no evidence of cheating or criminal conspiracy. This is a favorable legal outcome for the company.",Other,,,,0.0,False,True,False,False,PTI,"litigation, market regulation, Bombay High Court, Adani Enterprises, SFIO, legal discharge",Adani Enterprises Limited adverse news,False,"The article is explicitly about Adani Enterprises Ltd and its leaders, with no indication that the issue is a parent company matter impacting the subsidiary.",50135,
https://timesofindia.indiatimes.com/city/mumbai/adani-enterprises-execs-discharged-from-sfio-case/articleshow/119128463.cms,"Adani Enterprises, execs discharged from SFIO case",2025-03-17,Positive,"The article reports that Adani Enterprises Ltd and its executives were discharged from a Serious Fraud Investigation Office (SFIO) case by the Bombay High Court, clearing them of allegations of share price manipulation and fraud. This is favorable news for the company, as it removes a significant legal and reputational risk.",Other,,,,0.0,False,True,False,True,Swati Deshpande,"litigation, SFIO case, legal discharge, Bombay High Court, share price manipulation, regulatory investigation",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Ltd and its executives, with no indication of a parent company issue impacting the subsidiary.",106736,
https://legal.economictimes.indiatimes.com/news/litigation/hc-discharges-gautam-adani-rajesh-adani-in-market-regulations-violation-case/119115725,"HC discharges Gautam Adani, Rajesh Adani in market regulations ...",2025-03-17,Positive,"The article reports that Adani Enterprises Ltd and its key representatives were discharged by the Bombay High Court from allegations of market regulation violations, which is a favorable legal outcome for the company.",Other,,,,0.0,False,True,False,False,PTI,"litigation, market regulation violations, Bombay High Court, Adani Enterprises, legal discharge",Adani Enterprises Limited adverse news,False,"The article is explicitly about Adani Enterprises Ltd and its key representatives, with no indication that the issue is about the parent company or that there is a parent-subsidiary impact.",19782,
